OPDATE,VESSEL,CRUISE,SERIAL,PORT,STATIONDEPTH,FLOWSTART,FLOWEND,DISTANCEPARM,TOTALCOUNT,ITIS,REFNAME
13-Aug-17,40,1,82,360,18,12265,12752,0.02687,17,81338,Dreissena
13-Aug-17,40,1,82,360,18,12265,12752,0.02687,55,88692,Mesocyclops edax
13-Aug-17,40,1,82,360,18,12265,12752,0.02687,69,85258,Calanoida or calanoids
13-Aug-17,40,1,82,360,18,12265,12752,0.02687,2,85845,Skistodiaptomus oregonensis
13-Aug-17,40,1,82,360,18,12265,12752,0.02687,23,85841,Leptodiaptomus minutus
13-Aug-17,40,1,82,360,18,12265,12752,0.02687,20,83957,Holopedium gibberum
13-Aug-17,40,1,82,360,18,12265,12752,0.02687,13,88530,Cyclopoida or cyclopoids
13-Aug-17,40,1,82,360,18,12265,12752,0.02687,2,88692,Mesocyclops edax
13-Aug-17,40,1,82,360,18,12265,12752,0.02687,19,85858,Epischura lacustris
21-Aug-17,40,1,150,326,46,21924,22862,0.02687,90,59417,Conochilus
21-Aug-17,40,1,150,326,46,21924,22862,0.02687,8,59434,Collotheca
21-Aug-17,40,1,150,326,46,21924,22862,0.02687,3,58348,Keratella
21-Aug-17,40,1,150,326,46,21924,22862,0.02687,3,59270,Polyarthra
21-Aug-17,40,1,150,326,46,21924,22862,0.02687,5,59167,Ascomorpha
21-Aug-17,40,1,150,326,46,21924,22862,0.02687,4,59175,Gastropus
21-Aug-17,40,1,150,326,46,21924,22862,0.02687,9,59255,Synchaeta
21-Aug-17,40,1,150,326,46,21924,22862,0.02687,1,59235,Asplanchna
21-Aug-17,40,1,150,326,46,21924,22862,0.02687,1,58485,Kellicottia
21-Aug-17,40,1,150,326,46,21924,22862,0.02687,5,81338,Dreissena
21-Aug-17,40,1,150,326,46,21924,22862,0.02687,110,85258,Calanoida or calanoids
21-Aug-17,40,1,150,326,46,21924,22862,0.02687,64,88530,Cyclopoida or cyclopoids
21-Aug-17,40,1,150,326,46,21924,22862,0.02687,19,88789,Diacyclops thomasi
21-Aug-17,40,1,150,326,46,21924,22862,0.02687,16,85839,Leptodiaptomus ashlandi
21-Aug-17,40,1,150,326,46,21924,22862,0.02687,2,85841,Leptodiaptomus minutus
21-Aug-17,40,1,150,326,46,21924,22862,0.02687,20,83936,Bosmina
21-Aug-17,40,1,150,326,46,21924,22862,0.02687,1,88692,Mesocyclops edax
21-Aug-17,40,1,150,326,46,21924,22862,0.02687,4,88692,Mesocyclops edax
21-Aug-17,40,1,150,326,46,21924,22862,0.02687,8,83877,Daphnia galeata mendotae
21-Aug-17,40,1,150,326,46,21924,22862,0.02687,6,85775,Limnocalanus macrurus
21-Aug-17,40,1,150,326,46,21924,22862,0.02687,2,85858,Epischura lacustris
21-Aug-17,40,1,150,326,46,21924,22862,0.02687,1,83952,Eubosmina coregoni (formerly Bosmina coregoni)
21-Aug-17,40,1,150,326,46,21924,22862,0.02687,5,684624,Bythotrephes longimanus or spiny water flea
11-Aug-17,40,1,38,364,18,5860,6192,0.02687,7,58348,Keratella
11-Aug-17,40,1,38,364,18,5860,6192,0.02687,30,59270,Polyarthra
11-Aug-17,40,1,38,364,18,5860,6192,0.02687,4,59167,Ascomorpha
11-Aug-17,40,1,38,364,18,5860,6192,0.02687,28,59175,Gastropus
11-Aug-17,40,1,38,364,18,5860,6192,0.02687,11,59235,Asplanchna
11-Aug-17,40,1,38,364,18,5860,6192,0.02687,7,58485,Kellicottia
11-Aug-17,40,1,38,364,18,5860,6192,0.02687,12,59282,Ploesoma
11-Aug-17,40,1,38,364,18,5860,6192,0.02687,1,59074,Trichocerca
11-Aug-17,40,1,38,364,18,5860,6192,0.02687,5,81338,Dreissena
11-Aug-17,40,1,38,364,18,5860,6192,0.02687,100,83957,Holopedium gibberum
19-Aug-17,40,1,117,320,46,19054,19830,0.02687,12,59434,Collotheca
19-Aug-17,40,1,117,320,46,19054,19830,0.02687,3,58348,Keratella
19-Aug-17,40,1,117,320,46,19054,19830,0.02687,11,59270,Polyarthra
19-Aug-17,40,1,117,320,46,19054,19830,0.02687,32,59167,Ascomorpha
19-Aug-17,40,1,117,320,46,19054,19830,0.02687,8,59175,Gastropus
19-Aug-17,40,1,117,320,46,19054,19830,0.02687,3,59255,Synchaeta
19-Aug-17,40,1,117,320,46,19054,19830,0.02687,20,59235,Asplanchna
19-Aug-17,40,1,117,320,46,19054,19830,0.02687,9,58485,Kellicottia
19-Aug-17,40,1,117,320,46,19054,19830,0.02687,35,59282,Ploesoma
19-Aug-17,40,1,117,320,46,19054,19830,0.02687,49,81338,Dreissena
20-Aug-17,40,1,134,320,68,20747,21428,0.02687,23,59282,Ploesoma
20-Aug-17,40,1,134,320,68,20747,21428,0.02687,54,81338,Dreissena
20-Aug-17,40,1,134,320,68,20747,21428,0.02687,149,85258,Calanoida or calanoids
20-Aug-17,40,1,134,320,68,20747,21428,0.02687,5,83936,Bosmina
20-Aug-17,40,1,134,320,68,20747,21428,0.02687,38,85841,Leptodiaptomus minutus
20-Aug-17,40,1,134,320,68,20747,21428,0.02687,24,88530,Cyclopoida or cyclopoids
20-Aug-17,40,1,134,320,68,20747,21428,0.02687,11,88692,Mesocyclops edax
20-Aug-17,40,1,134,320,68,20747,21428,0.02687,13,85858,Epischura lacustris
20-Aug-17,40,1,134,320,68,20747,21428,0.02687,2,85839,Leptodiaptomus ashlandi
20-Apr-17,88,1,23,388,18,695667,696210,0.01531,26,85845,Skistodiaptomus oregonensis
20-Apr-17,88,1,23,388,18,695667,696210,0.01531,3,88745,Tropocyclops prasinus mexicanus
20-Apr-17,88,1,23,388,18,695667,696210,0.01531,6,83936,Bosmina
20-Apr-17,88,1,23,388,18,695667,696210,0.01531,1,88762,Acanthocyclops
13-Jun-17,36,2,273,360,30,242901,243450,0.01316,252,85257,Copepoda or copepods
13-Jun-17,36,2,273,360,30,242901,243450,0.01316,5,59417,Conochilus
13-Jun-17,36,2,273,360,30,242901,243450,0.01316,2,59434,Collotheca
13-Jun-17,36,2,273,360,30,242901,243450,0.01316,4,58348,Keratella
13-Jun-17,36,2,273,360,30,242901,243450,0.01316,8,59270,Polyarthra
13-Jun-17,36,2,273,360,30,242901,243450,0.01316,1,59175,Gastropus
13-Jun-17,36,2,273,360,30,242901,243450,0.01316,19,59255,Synchaeta
13-Jun-17,36,2,273,360,30,242901,243450,0.01316,3,59235,Asplanchna
13-Jun-17,36,2,273,360,30,242901,243450,0.01316,6,58485,Kellicottia
13-Jun-17,36,2,273,360,30,242901,243450,0.01316,69,81338,Dreissena
21-Apr-17,88,1,38,384,46,782385,783020,0.01531,2,85375,Senecella  calanoides
21-Apr-17,88,1,38,384,46,782385,783020,0.01531,14,85258,Calanoida or calanoids
21-Apr-17,88,1,38,384,46,782385,783020,0.01531,41,85839,Leptodiaptomus ashlandi
21-Apr-17,88,1,38,384,46,782385,783020,0.01531,1,88745,Tropocyclops prasinus mexicanus
21-Apr-17,88,1,38,384,46,782385,783020,0.01531,7,666962,Leptodiaptomus sicilis
21-Apr-17,88,1,38,384,46,782385,783020,0.01531,3,85375,Senecella  calanoides
29-Apr-17,88,1,158,356,18,644567,645018,0.01531,283,85257,Copepoda or copepods
29-Apr-17,88,1,158,356,18,644567,645018,0.01531,1,59417,Conochilus
29-Apr-17,88,1,158,356,18,644567,645018,0.01531,2,58485,Kellicottia
29-Apr-17,88,1,158,356,18,644567,645018,0.01531,6,85258,Calanoida or calanoids
29-Apr-17,88,1,158,356,18,644567,645018,0.01531,51,88530,Cyclopoida or cyclopoids
13-Aug-17,40,1,64,360,82,9680,10504,0.02687,12,85375,Senecella  calanoides
13-Aug-17,40,1,64,360,82,9680,10504,0.02687,27,85775,Limnocalanus macrurus
13-Aug-17,40,1,64,360,82,9680,10504,0.02687,6,85839,Leptodiaptomus ashlandi
13-Aug-17,40,1,64,360,82,9680,10504,0.02687,1,88692,Mesocyclops edax
13-Aug-17,40,1,64,360,82,9680,10504,0.02687,3,666962,Leptodiaptomus sicilis
13-Aug-17,40,1,64,360,82,9680,10504,0.02687,3,88789,Diacyclops thomasi
13-Aug-17,40,1,64,360,82,9680,10504,0.02687,2,85841,Leptodiaptomus minutus
13-Aug-17,40,1,64,360,82,9680,10504,0.02687,2,85775,Limnocalanus macrurus
13-Aug-17,40,1,64,360,82,9680,10504,0.02687,2,83957,Holopedium gibberum
13-Aug-17,40,1,65,360,82,10543,11077,0.02687,44,85257,Copepoda or copepods
13-Aug-17,40,1,65,360,82,10543,11077,0.02687,425,59417,Conochilus
13-Aug-17,40,1,65,360,82,10543,11077,0.02687,18,59434,Collotheca
13-Aug-17,40,1,65,360,82,10543,11077,0.02687,4,58348,Keratella
13-Aug-17,40,1,65,360,82,10543,11077,0.02687,9,59270,Polyarthra
13-Aug-17,40,1,65,360,82,10543,11077,0.02687,3,59167,Ascomorpha
13-Aug-17,40,1,65,360,82,10543,11077,0.02687,30,59175,Gastropus
19-Apr-17,88,1,12,388,46,607270,608047,0.01531,57,88789,Diacyclops thomasi
19-Apr-17,88,1,12,388,46,607270,608047,0.01531,97,85841,Leptodiaptomus minutus
19-Apr-17,88,1,12,388,46,607270,608047,0.01531,13,85258,Calanoida or calanoids
19-Apr-17,88,1,12,388,46,607270,608047,0.01531,82,85839,Leptodiaptomus ashlandi
14-Jun-17,36,2,283,364,82,248097,248647,0.01316,1,59175,Gastropus
11-Jul-17,88,6,394,360,82,28950,29930,0.01451,304,85257,Copepoda or copepods
11-May-17,36,1,100,326,73,846324,846885,0.01531,1,85845,Skistodiaptomus oregonensis
10-May-17,36,1,59,330,18,830190,830461,0.01531,1,85375,Senecella  calanoides
11-May-17,36,1,110,326,46,852996,853601,0.01531,1,85375,Senecella  calanoides
19-Aug-17,40,1,117,320,46,19054,19830,0.02687,49,81338,Dreissena
19-Aug-17,40,1,117,320,46,19054,19830,0.02687,193,85258,Calanoida or calanoids
19-Aug-17,40,1,117,320,46,19054,19830,0.02687,4,88530,Cyclopoida or cyclopoids
19-Aug-17,40,1,117,320,46,19054,19830,0.02687,41,85841,Leptodiaptomus minutus
19-Aug-17,40,1,117,320,46,19054,19830,0.02687,8,88692,Mesocyclops edax
19-Aug-17,40,1,117,320,46,19054,19830,0.02687,44,85858,Epischura lacustris
19-Aug-17,40,1,117,320,46,19054,19830,0.02687,3,85839,Leptodiaptomus ashlandi
19-Aug-17,40,1,117,320,46,19054,19830,0.02687,5,83936,Bosmina
19-Aug-17,40,1,117,320,46,19054,19830,0.02687,3,85858,Epischura lacustris
19-Aug-17,40,1,117,320,46,19054,19830,0.02687,7,88745,Tropocyclops prasinus mexicanus
19-Aug-17,40,1,117,320,46,19054,19830,0.02687,1,88692,Mesocyclops edax
19-Aug-17,40,1,117,320,46,19054,19830,0.02687,19,684624,Bythotrephes longimanus or spiny water flea
19-Aug-17,40,1,125,320,18,19844,20252,0.02687,30,85257,Copepoda or copepods
13-Jun-17,36,2,273,360,30,242901,243450,0.01316,43,85839,Leptodiaptomus ashlandi
13-Jun-17,36,2,273,360,30,242901,243450,0.01316,23,83957,Holopedium gibberum
13-Jun-17,36,2,273,360,30,242901,243450,0.01316,112,85258,Calanoida or calanoids
13-Jun-17,36,2,273,360,30,242901,243450,0.01316,30,85841,Leptodiaptomus minutus
13-Jun-17,36,2,273,360,30,242901,243450,0.01316,33,88530,Cyclopoida or cyclopoids
13-Jun-17,36,2,273,360,30,242901,243450,0.01316,16,666962,Leptodiaptomus sicilis
13-Aug-17,40,1,65,360,82,10543,11077,0.02687,30,59175,Gastropus
13-Aug-17,40,1,65,360,82,10543,11077,0.02687,11,59255,Synchaeta
13-Aug-17,40,1,65,360,82,10543,11077,0.02687,4,58485,Kellicottia
13-Aug-17,40,1,65,360,82,10543,11077,0.02687,2,59282,Ploesoma
13-Aug-17,40,1,65,360,82,10543,11077,0.02687,38,81338,Dreissena
13-Aug-17,40,1,65,360,82,10543,11077,0.02687,164,88530,Cyclopoida or cyclopoids
13-Aug-17,40,1,65,360,82,10543,11077,0.02687,136,85258,Calanoida or calanoids
13-Aug-17,40,1,65,360,82,10543,11077,0.02687,16,83936,Bosmina
13-Aug-17,40,1,65,360,82,10543,11077,0.02687,23,85839,Leptodiaptomus ashlandi
22-Jul-17,88,6,577,320,46,326273,327034,0.01451,15,85839,Leptodiaptomus ashlandi
22-Jul-17,88,6,577,320,46,326273,327034,0.01451,4,88692,Mesocyclops edax
22-Jul-17,88,6,577,320,46,326273,327034,0.01451,4,85845,Skistodiaptomus oregonensis
22-Jul-17,88,6,577,320,46,326273,327034,0.01451,11,83936,Bosmina
22-Jul-17,88,6,577,320,46,326273,327034,0.01451,6,83877,Daphnia galeata mendotae
22-Jul-17,88,6,577,320,46,326273,327034,0.01451,5,88692,Mesocyclops edax
22-Jul-17,88,6,577,320,46,326273,327034,0.01451,3,85858,Epischura lacustris
22-Jul-17,88,6,577,320,46,326273,327034,0.01451,6,88789,Diacyclops thomasi
22-Jul-17,88,6,577,320,46,326273,327034,0.01451,18,684624,Bythotrephes longimanus or spiny water flea
21-Jul-17,88,6,564,320,68,222554,223542,0.01451,293,85258,Calanoida or calanoids
21-Jul-17,88,6,564,320,68,222554,223542,0.01451,38,88530,Cyclopoida or cyclopoids
21-Jul-17,88,6,564,320,68,222554,223542,0.01451,2,85775,Limnocalanus macrurus
19-Aug-17,40,1,116,320,46,18047,19054,0.02687,160,59417,Conochilus
19-Aug-17,40,1,116,320,46,18047,19054,0.02687,9,59434,Collotheca
19-Aug-17,40,1,116,320,46,18047,19054,0.02687,2,58348,Keratella
19-Aug-17,40,1,116,320,46,18047,19054,0.02687,10,59270,Polyarthra
19-Aug-17,40,1,116,320,46,18047,19054,0.02687,4,59167,Ascomorpha
19-Aug-17,40,1,116,320,46,18047,19054,0.02687,19,59175,Gastropus
19-Aug-17,40,1,116,320,46,18047,19054,0.02687,15,59255,Synchaeta
19-Aug-17,40,1,116,320,46,18047,19054,0.02687,1,59235,Asplanchna
19-Aug-17,40,1,116,320,46,18047,19054,0.02687,15,58485,Kellicottia
19-Aug-17,40,1,116,320,46,18047,19054,0.02687,5,59282,Ploesoma
19-Aug-17,40,1,116,320,46,18047,19054,0.02687,42,81338,Dreissena
19-Aug-17,40,1,116,320,46,18047,19054,0.02687,255,85258,Calanoida or calanoids
24-Aug-17,40,1,168,330,18,24715,25207,0.02687,87,85257,Copepoda or copepods
24-Aug-17,40,1,168,330,18,24715,25207,0.02687,181,59417,Conochilus
24-Aug-17,40,1,168,330,18,24715,25207,0.02687,2,59434,Collotheca
24-Aug-17,40,1,168,330,18,24715,25207,0.02687,14,58348,Keratella
24-Aug-17,40,1,168,330,18,24715,25207,0.02687,10,59270,Polyarthra
24-Aug-17,40,1,168,330,18,24715,25207,0.02687,27,59167,Ascomorpha
24-Aug-17,40,1,168,330,18,24715,25207,0.02687,1,59175,Gastropus
24-Aug-17,40,1,168,330,18,24715,25207,0.02687,30,59255,Synchaeta
20-Aug-17,40,1,134,320,68,20747,21428,0.02687,2,85839,Leptodiaptomus ashlandi
20-Aug-17,40,1,134,320,68,20747,21428,0.02687,7,684624,Bythotrephes longimanus or spiny water flea
21-Aug-17,40,1,160,326,73,24092,24776,0.02687,103,85257,Copepoda or copepods
21-Aug-17,40,1,160,326,73,24092,24776,0.02687,286,59417,Conochilus
21-Aug-17,40,1,160,326,73,24092,24776,0.02687,7,59434,Collotheca
21-Aug-17,40,1,160,326,73,24092,24776,0.02687,1,58348,Keratella
21-Aug-17,40,1,160,326,73,24092,24776,0.02687,6,59282,Ploesoma
21-Aug-17,40,1,160,326,73,24092,24776,0.02687,7,59270,Polyarthra
21-Aug-17,40,1,160,326,73,24092,24776,0.02687,12,59167,Ascomorpha
21-Aug-17,40,1,160,326,73,24092,24776,0.02687,1,59175,Gastropus
21-Aug-17,40,1,160,326,73,24092,24776,0.02687,2,59255,Synchaeta
21-Aug-17,40,1,160,326,73,24092,24776,0.02687,10,59235,Asplanchna
21-Aug-17,40,1,160,326,73,24092,24776,0.02687,2,58485,Kellicottia
21-Aug-17,40,1,160,326,73,24092,24776,0.02687,2,59074,Trichocerca
21-Aug-17,40,1,160,326,73,24092,24776,0.02687,15,81338,Dreissena
21-Aug-17,40,1,160,326,73,24092,24776,0.02687,144,85258,Calanoida or calanoids
29-Apr-17,88,1,158,356,18,644567,645018,0.01531,51,88530,Cyclopoida or cyclopoids
29-Apr-17,88,1,158,356,18,644567,645018,0.01531,36,666962,Leptodiaptomus sicilis
29-Apr-17,88,1,158,356,18,644567,645018,0.01531,9,85375,Senecella  calanoides
29-Apr-17,88,1,158,356,18,644567,645018,0.01531,48,85841,Leptodiaptomus minutus
29-Apr-17,88,1,158,356,18,644567,645018,0.01531,44,85839,Leptodiaptomus ashlandi
29-Apr-17,88,1,158,356,18,644567,645018,0.01531,2,85375,Senecella  calanoides
29-Apr-17,88,1,158,356,18,644567,645018,0.01531,3,85375,Senecella  calanoides
29-Apr-17,88,1,158,356,18,644567,645018,0.01531,4,88789,Diacyclops thomasi
29-Apr-17,88,1,158,356,18,644567,645018,0.01531,1,85775,Limnocalanus macrurus
19-Apr-17,88,1,12,388,46,607270,608047,0.01531,82,85839,Leptodiaptomus ashlandi
19-Apr-17,88,1,12,388,46,607270,608047,0.01531,27,85845,Skistodiaptomus oregonensis
19-Apr-17,88,1,12,388,46,607270,608047,0.01531,2,85775,Limnocalanus macrurus
19-Apr-17,88,1,12,388,46,607270,608047,0.01531,13,666962,Leptodiaptomus sicilis
19-Apr-17,88,1,12,388,46,607270,608047,0.01531,1,85375,Senecella  calanoides
19-Apr-17,88,1,12,388,46,607270,608047,0.01531,1,684624,Bythotrephes longimanus or spiny water flea
22-Apr-17,88,1,57,384,18,948600,948836,0.01531,96,85257,Copepoda or copepods
22-Apr-17,88,1,57,384,18,948600,948836,0.01531,7,58348,Keratella
22-Apr-17,88,1,57,384,18,948600,948836,0.01531,3,59270,Polyarthra
22-Apr-17,88,1,57,384,18,948600,948836,0.01531,2,59175,Gastropus
22-Apr-17,88,1,57,384,18,948600,948836,0.01531,2,58396,Notholca
22-Apr-17,88,1,57,384,18,948600,948836,0.01531,157,59255,Synchaeta
19-Aug-17,40,1,125,320,18,19844,20252,0.02687,30,85257,Copepoda or copepods
19-Aug-17,40,1,125,320,18,19844,20252,0.02687,247,59417,Conochilus
19-Aug-17,40,1,125,320,18,19844,20252,0.02687,7,59434,Collotheca
19-Aug-17,40,1,125,320,18,19844,20252,0.02687,8,58348,Keratella
19-Aug-17,40,1,125,320,18,19844,20252,0.02687,3,59270,Polyarthra
19-Aug-17,40,1,125,320,18,19844,20252,0.02687,19,59167,Ascomorpha
19-Aug-17,40,1,125,320,18,19844,20252,0.02687,1,59175,Gastropus
19-Aug-17,40,1,125,320,18,19844,20252,0.02687,3,59255,Synchaeta
19-Aug-17,40,1,125,320,18,19844,20252,0.02687,1,59235,Asplanchna
19-Aug-17,40,1,125,320,18,19844,20252,0.02687,6,58485,Kellicottia
19-Aug-17,40,1,125,320,18,19844,20252,0.02687,11,59282,Ploesoma
19-Aug-17,40,1,125,320,18,19844,20252,0.02687,2,59074,Trichocerca
19-Aug-17,40,1,125,320,18,19844,20252,0.02687,17,81338,Dreissena
19-Aug-17,40,1,125,320,18,19844,20252,0.02687,12,85839,Leptodiaptomus ashlandi
21-Aug-17,40,1,160,326,73,24092,24776,0.02687,144,85258,Calanoida or calanoids
21-Aug-17,40,1,160,326,73,24092,24776,0.02687,16,88530,Cyclopoida or cyclopoids
21-Aug-17,40,1,160,326,73,24092,24776,0.02687,35,85858,Epischura lacustris
21-Aug-17,40,1,160,326,73,24092,24776,0.02687,4,85839,Leptodiaptomus ashlandi
21-Aug-17,40,1,160,326,73,24092,24776,0.02687,44,85841,Leptodiaptomus minutus
21-Aug-17,40,1,160,326,73,24092,24776,0.02687,2,85845,Skistodiaptomus oregonensis
21-Aug-17,40,1,160,326,73,24092,24776,0.02687,1,88745,Tropocyclops prasinus mexicanus
21-Aug-17,40,1,160,326,73,24092,24776,0.02687,10,88692,Mesocyclops edax
21-Aug-17,40,1,160,326,73,24092,24776,0.02687,2,83936,Bosmina
21-Aug-17,40,1,160,326,73,24092,24776,0.02687,2,85858,Epischura lacustris
21-Aug-17,40,1,160,326,73,24092,24776,0.02687,3,83877,Daphnia galeata mendotae
21-Aug-17,40,1,160,326,73,24092,24776,0.02687,1,88745,Tropocyclops prasinus mexicanus
21-Aug-17,40,1,160,326,73,24092,24776,0.02687,6,684624,Bythotrephes longimanus or spiny water flea
13-Jun-17,36,2,273,360,30,242901,243450,0.01316,16,666962,Leptodiaptomus sicilis
13-Jun-17,36,2,273,360,30,242901,243450,0.01316,3,88692,Mesocyclops edax
13-Jun-17,36,2,273,360,30,242901,243450,0.01316,4,83936,Bosmina
13-Jun-17,36,2,273,360,30,242901,243450,0.01316,4,85858,Epischura lacustris
13-Jun-17,36,2,273,360,30,242901,243450,0.01316,21,88789,Diacyclops thomasi
13-Jun-17,36,2,273,360,30,242901,243450,0.01316,2,85775,Limnocalanus macrurus
13-Jun-17,36,2,273,360,30,242901,243450,0.01316,1,83877,Daphnia galeata mendotae
13-Jun-17,36,2,273,360,30,242901,243450,0.01316,1,85775,Limnocalanus macrurus
13-Jun-17,36,2,273,360,30,242901,243450,0.01316,1,684624,Bythotrephes longimanus or spiny water flea
8-Aug-17,40,1,6,388,18,3540,3989,0.02687,54,85257,Copepoda or copepods
8-Aug-17,40,1,6,388,18,3540,3989,0.02687,75,59417,Conochilus
8-Aug-17,40,1,6,388,18,3540,3989,0.02687,21,58348,Keratella
8-Aug-17,40,1,6,388,18,3540,3989,0.02687,119,59270,Polyarthra
13-Aug-17,40,1,65,360,82,10543,11077,0.02687,23,85839,Leptodiaptomus ashlandi
13-Aug-17,40,1,65,360,82,10543,11077,0.02687,1,85775,Limnocalanus macrurus
13-Aug-17,40,1,65,360,82,10543,11077,0.02687,6,88789,Diacyclops thomasi
13-Aug-17,40,1,65,360,82,10543,11077,0.02687,30,85841,Leptodiaptomus minutus
13-Aug-17,40,1,65,360,82,10543,11077,0.02687,22,88692,Mesocyclops edax
13-Aug-17,40,1,65,360,82,10543,11077,0.02687,2,85858,Epischura lacustris
13-Aug-17,40,1,65,360,82,10543,11077,0.02687,2,83957,Holopedium gibberum
13-Aug-17,40,1,65,360,82,10543,11077,0.02687,24,684624,Bythotrephes longimanus or spiny water flea
10-Aug-17,40,1,30,384,18,5412,5841,0.02687,212,59417,Conochilus
10-Aug-17,40,1,30,384,18,5412,5841,0.02687,5,59434,Collotheca
10-Aug-17,40,1,30,384,18,5412,5841,0.02687,4,58348,Keratella
10-Aug-17,40,1,30,384,18,5412,5841,0.02687,34,59270,Polyarthra
10-Aug-17,40,1,30,384,18,5412,5841,0.02687,12,59175,Gastropus
10-Aug-17,40,1,30,384,18,5412,5841,0.02687,6,59255,Synchaeta
10-Aug-17,40,1,30,384,18,5412,5841,0.02687,2,59235,Asplanchna
10-Aug-17,40,1,30,384,18,5412,5841,0.02687,2,58485,Kellicottia
10-Aug-17,40,1,30,384,18,5412,5841,0.02687,20,59282,Ploesoma
10-Aug-17,40,1,30,384,18,5412,5841,0.02687,5,59074,Trichocerca
10-Aug-17,40,1,30,384,18,5412,5841,0.02687,47,81338,Dreissena
10-Aug-17,40,1,30,384,18,5412,5841,0.02687,128,83957,Holopedium gibberum
22-Apr-17,88,1,57,384,18,948600,948836,0.01531,157,59255,Synchaeta
22-Apr-17,88,1,57,384,18,948600,948836,0.01531,19,58485,Kellicottia
22-Apr-17,88,1,57,384,18,948600,948836,0.01531,1,59235,Asplanchna
22-Apr-17,88,1,57,384,18,948600,948836,0.01531,22,88530,Cyclopoida or cyclopoids
22-Apr-17,88,1,57,384,18,948600,948836,0.01531,95,85841,Leptodiaptomus minutus
22-Apr-17,88,1,57,384,18,948600,948836,0.01531,46,85839,Leptodiaptomus ashlandi
22-Apr-17,88,1,57,384,18,948600,948836,0.01531,19,85258,Calanoida or calanoids
22-Apr-17,88,1,57,384,18,948600,948836,0.01531,15,88789,Diacyclops thomasi
22-Apr-17,88,1,57,384,18,948600,948836,0.01531,5,666962,Leptodiaptomus sicilis
22-Apr-17,88,1,57,384,18,948600,948836,0.01531,6,85845,Skistodiaptomus oregonensis
22-Apr-17,88,1,57,384,18,948600,948836,0.01531,5,88745,Tropocyclops prasinus mexicanus
22-Apr-17,88,1,57,384,18,948600,948836,0.01531,4,85775,Limnocalanus macrurus
8-Aug-17,40,1,6,388,18,3540,3989,0.02687,8,59434,Collotheca
13-Aug-17,40,1,64,360,82,9680,10504,0.02687,115,85257,Copepoda or copepods
13-Aug-17,40,1,64,360,82,9680,10504,0.02687,75,59417,Conochilus
19-Aug-17,40,1,125,320,18,19844,20252,0.02687,12,85839,Leptodiaptomus ashlandi
19-Aug-17,40,1,125,320,18,19844,20252,0.02687,86,83936,Bosmina
19-Aug-17,40,1,125,320,18,19844,20252,0.02687,12,85858,Epischura lacustris
19-Aug-17,40,1,125,320,18,19844,20252,0.02687,80,85258,Calanoida or calanoids
19-Aug-17,40,1,125,320,18,19844,20252,0.02687,15,88692,Mesocyclops edax
19-Aug-17,40,1,125,320,18,19844,20252,0.02687,5,88530,Cyclopoida or cyclopoids
19-Aug-17,40,1,125,320,18,19844,20252,0.02687,6,85858,Epischura lacustris
19-Aug-17,40,1,125,320,18,19844,20252,0.02687,2,88745,Tropocyclops prasinus mexicanus
19-Aug-17,40,1,125,320,18,19844,20252,0.02687,15,85841,Leptodiaptomus minutus
19-Aug-17,40,1,125,320,18,19844,20252,0.02687,11,88745,Tropocyclops prasinus mexicanus
19-Aug-17,40,1,125,320,18,19844,20252,0.02687,1,83877,Daphnia galeata mendotae
19-Aug-17,40,1,125,320,18,19844,20252,0.02687,1,83957,Holopedium gibberum
19-Aug-17,40,1,125,320,18,19844,20252,0.02687,1,88692,Mesocyclops edax
19-Aug-17,40,1,125,320,18,19844,20252,0.02687,14,684624,Bythotrephes longimanus or spiny water flea
8-Aug-17,40,1,6,388,18,3540,3989,0.02687,119,59270,Polyarthra
8-Aug-17,40,1,6,388,18,3540,3989,0.02687,1,58784,Encentrum
8-Aug-17,40,1,6,388,18,3540,3989,0.02687,2,59175,Gastropus
8-Aug-17,40,1,6,388,18,3540,3989,0.02687,16,59255,Synchaeta
8-Aug-17,40,1,6,388,18,3540,3989,0.02687,4,58485,Kellicottia
8-Aug-17,40,1,6,388,18,3540,3989,0.02687,12,59282,Ploesoma
8-Aug-17,40,1,6,388,18,3540,3989,0.02687,4,59074,Trichocerca
8-Aug-17,40,1,6,388,18,3540,3989,0.02687,33,81338,Dreissena
8-Aug-17,40,1,6,388,18,3540,3989,0.02687,76,88530,Cyclopoida or cyclopoids
8-Aug-17,40,1,6,388,18,3540,3989,0.02687,18,83936,Bosmina
8-Aug-17,40,1,6,388,18,3540,3989,0.02687,7,88789,Diacyclops thomasi
10-Aug-17,40,1,30,384,18,5412,5841,0.02687,128,83957,Holopedium gibberum
10-Aug-17,40,1,30,384,18,5412,5841,0.02687,91,85258,Calanoida or calanoids
10-Aug-17,40,1,30,384,18,5412,5841,0.02687,17,88530,Cyclopoida or cyclopoids
13-Aug-17,40,1,64,360,82,9680,10504,0.02687,75,59417,Conochilus
13-Aug-17,40,1,64,360,82,9680,10504,0.02687,6,59434,Collotheca
13-Aug-17,40,1,64,360,82,9680,10504,0.02687,1,58348,Keratella
13-Aug-17,40,1,64,360,82,9680,10504,0.02687,8,59270,Polyarthra
13-Aug-17,40,1,64,360,82,9680,10504,0.02687,2,59167,Ascomorpha
13-Aug-17,40,1,64,360,82,9680,10504,0.02687,17,59175,Gastropus
