,SiteID,Species,Count,Site,UnifiedDate,MonthPeriod,DFS,Month,Area,MeterEnd,MeterMCoe,Volume,Julian
7870,Ztx64-22650,Trichocercacylindrica,0,Saugeen River 18,8/6/2020,Aug,Midshore,Aug,NMB,70,10.9333,2.146746622,219
7871,Ztx64-22650,Monostylaspp,0,Saugeen River 18,8/6/2020,Aug,Midshore,Aug,NMB,70,10.9333,2.146746622,219
7872,Ztx64-22650,Bdelloidea,0,Saugeen River 18,8/6/2020,Aug,Midshore,Aug,NMB,70,10.9333,2.146746622,219
7873,Ztx64-22650,Notholcasquamula,0,Saugeen River 18,8/6/2020,Aug,Midshore,Aug,NMB,70,10.9333,2.146746622,219
7874,Ztx64-22650,Keratellahiemalis,0,Saugeen River 18,8/6/2020,Aug,Midshore,Aug,NMB,70,10.9333,2.146746622,219
7875,Ztx64-22650,Notholcalaurentiae,0,Saugeen River 18,8/6/2020,Aug,Midshore,Aug,NMB,70,10.9333,2.146746622,219
7876,Ztx64-22650,Ploesomalenticulare,0,Saugeen River 18,8/6/2020,Aug,Midshore,Aug,NMB,70,10.9333,2.146746622,219
7877,Ztx64-22650,Trichocercaspp,0,Saugeen River 18,8/6/2020,Aug,Midshore,Aug,NMB,70,10.9333,2.146746622,219
7878,Ztx64-22650,Notholcaacuminata,0,Saugeen River 18,8/6/2020,Aug,Midshore,Aug,NMB,70,10.9333,2.146746622,219
7879,Ztx64-22650,Euchlanisspp,0,Saugeen River 18,8/6/2020,Aug,Midshore,Aug,NMB,70,10.9333,2.146746622,219
7880,Ztx64-22650,Lecaneludwigi,0,Saugeen River 18,8/6/2020,Aug,Midshore,Aug,NMB,70,10.9333,2.146746622,219
7881,Ztx64-22650,Asplanchnapriodonta,0,Saugeen River 18,8/6/2020,Aug,Midshore,Aug,NMB,70,10.9333,2.146746622,219
7882,Ztx64-22650,Collothecaspp,667,Saugeen River 18,8/6/2020,Aug,Midshore,Aug,NMB,70,10.9333,2.146746622,219
7883,Ztx64-22650,Trichocercamulticrinis,0,Saugeen River 18,8/6/2020,Aug,Midshore,Aug,NMB,70,10.9333,2.146746622,219
7884,Ztx64-22650,Gastropusstylifer,222,Saugeen River 18,8/6/2020,Aug,Midshore,Aug,NMB,70,10.9333,2.146746622,219
7885,Ztx64-22650,Trichotriaspp,0,Saugeen River 18,8/6/2020,Aug,Midshore,Aug,NMB,70,10.9333,2.146746622,219
7886,Ztx64-22650,Cephalodellaspp,0,Saugeen River 18,8/6/2020,Aug,Midshore,Aug,NMB,70,10.9333,2.146746622,219
7887,Ztx64-22650,Monostylacopeis,0,Saugeen River 18,8/6/2020,Aug,Midshore,Aug,NMB,70,10.9333,2.146746622,219
7888,Ztx64-22650,Ploesomahudsoni,0,Saugeen River 18,8/6/2020,Aug,Midshore,Aug,NMB,70,10.9333,2.146746622,219
7889,Ztx64-22650,Keratellaquadrata,0,Saugeen River 18,8/6/2020,Aug,Midshore,Aug,NMB,70,10.9333,2.146746622,219
7890,Ztx64-22650,Trichocercaporcellus,0,Saugeen River 18,8/6/2020,Aug,Midshore,Aug,NMB,70,10.9333,2.146746622,219
7891,Ztx64-22650,Synchaetaspp,2447,Saugeen River 18,8/6/2020,Aug,Midshore,Aug,NMB,70,10.9333,2.146746622,219
7892,Ztx64-22650,Keratellacochlearis,0,Saugeen River 18,8/6/2020,Aug,Midshore,Aug,NMB,70,10.9333,2.146746622,219
7893,Ztx64-22650,Lepadellaspp,0,Saugeen River 18,8/6/2020,Aug,Midshore,Aug,NMB,70,10.9333,2.146746622,219
7894,Ztx64-22650,Notholcafoliacea,0,Saugeen River 18,8/6/2020,Aug,Midshore,Aug,NMB,70,10.9333,2.146746622,219
7895,Ztx64-22650,Keratellaearlinae,0,Saugeen River 18,8/6/2020,Aug,Midshore,Aug,NMB,70,10.9333,2.146746622,219
7896,Ztx64-22650,Kellicottialongispina,222,Saugeen River 18,8/6/2020,Aug,Midshore,Aug,NMB,70,10.9333,2.146746622,219
7897,Ztx64-22650,Conochilusunicornis,16015,Saugeen River 18,8/6/2020,Aug,Midshore,Aug,NMB,70,10.9333,2.146746622,219
7898,Ztx64-22650,Rotifera,0,Saugeen River 18,8/6/2020,Aug,Midshore,Aug,NMB,70,10.9333,2.146746622,219
7899,Ztx64-22650,Monostylalunaris,0,Saugeen River 18,8/6/2020,Aug,Midshore,Aug,NMB,70,10.9333,2.146746622,219
7900,Ztx64-22654,Trichocercacylindrica,0,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7901,Ztx64-22654,Bdelloidea,0,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7902,Ztx64-22654,Stephanoceros,0,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7903,Ztx64-22654,Ptygura,0,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7904,Ztx64-22654,Rotifera,0,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7905,Ztx64-22654,Cephalodellaspp,0,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7906,Ztx64-22654,Kellicottialongispina,640,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7907,Ztx64-22654,Trichocercaporcellus,0,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7908,Ztx64-22654,DreissenidVeligers,19523,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7909,Ztx64-22654,Ploesomalenticulare,0,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7910,Ztx64-22654,Collothecaspp,640,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7911,Ztx64-22654,Gastropusstylifer,320,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7912,Ztx64-22654,Lecaneflexilis,0,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7913,Ztx64-22654,Trichocercamulticrinis,0,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7914,Ztx64-22654,Lecanespp,0,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7915,Ztx64-22654,Monostylacopeis,0,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7916,Ztx64-22654,Synchaetaspp,4481,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7917,Ztx64-22654,Euchlanisspp,0,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7918,Ztx64-22654,Polyarthraspp,6721,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7919,Ztx64-22654,Conochilusunicornis,139861,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7920,Ztx64-22654,Monostylalunaris,0,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7921,Ztx64-22654,Copepodnauplii,44807,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7922,Ztx64-22654,Keratellacochlearis,0,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7923,Ztx64-22654,Trichocercaspp,0,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7924,Ztx64-22654,Ploesomatruncatum,640,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7925,Ztx64-22654,Ploesomahudsoni,0,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7926,Ztx64-22654,Ascomorphaovalis,2880,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7927,Ztx64-22654,Lecaneludwigi,0,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7928,Ztx64-22654,Ascomorphaeucaudis,0,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7929,Ztx64-22654,Asplanchnapriodonta,320,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7930,Ztx64-22654,Pompholyxsulcata,0,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7931,Ztx64-22654,Keratellaearlinae,0,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7932,Ztx64-22654,Keratellacrassa,0,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7933,Ztx64-22654,Monostylaspp,0,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7934,Ztx64-22654,Notholcalaurentiae,0,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7935,Ztx64-22654,Trichocercarousseleti,0,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7936,Ztx64-22654,Keratellaquadrata,0,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7937,Ztx64-22654,Notholcaacuminata,0,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7938,Ztx64-22654,Keratellahiemalis,0,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7939,Ztx64-22654,Notholcasquamula,0,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7940,Ztx64-22654,Lepadellaspp,0,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7941,Ztx64-22654,Notholcafoliacea,0,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7942,Ztx64-22654,Tylotrochamonopus,0,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7943,Ztx64-22654,Trichotriaspp,0,Saugeen River 46,8/6/2020,Aug,Midshore,Aug,NMB,160,24.9904,4.906849421,219
7944,Ztx64-22658,Trichocercaporcellus,0,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7945,Ztx64-22658,Lecanespp,0,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7946,Ztx64-22658,Collothecaspp,6275,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7947,Ztx64-22658,Conochilusunicornis,151642,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7948,Ztx64-22658,Ploesomalenticulare,0,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7949,Ztx64-22658,DreissenidVeligers,20393,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7950,Ztx64-22658,Trichocercacylindrica,0,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7951,Ztx64-22658,Monostylalunaris,0,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7952,Ztx64-22658,Cephalodellaspp,0,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7953,Ztx64-22658,Notholcaacuminata,0,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7954,Ztx64-22658,Lepadellaspp,0,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7955,Ztx64-22658,Polyarthraspp,7844,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7956,Ztx64-22658,Euchlanisspp,0,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7957,Ztx64-22658,Lecaneflexilis,0,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7958,Ztx64-22658,Monostylacopeis,0,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7959,Ztx64-22658,Copepodnauplii,51245,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7960,Ztx64-22658,Lecaneludwigi,0,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7961,Ztx64-22658,Ptygura,0,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7962,Ztx64-22658,Keratellacochlearis,0,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7963,Ztx64-22658,Ploesomahudsoni,0,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7964,Ztx64-22658,Kellicottialongispina,2092,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7965,Ztx64-22658,Synchaetaspp,13073,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7966,Ztx64-22658,Keratellahiemalis,0,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7967,Ztx64-22658,Rotifera,0,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7968,Ztx64-22658,Asplanchnapriodonta,523,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7969,Ztx64-22658,Ploesomatruncatum,1569,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7970,Ztx64-22658,Pompholyxsulcata,0,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7971,Ztx64-22658,Bdelloidea,0,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7972,Ztx64-22658,Stephanoceros,0,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7973,Ztx64-22658,Keratellaearlinae,0,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7974,Ztx64-22658,Ascomorphaovalis,1046,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7975,Ztx64-22658,Trichotriaspp,0,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7976,Ztx64-22658,Gastropusstylifer,4183,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7977,Ztx64-22658,Notholcasquamula,0,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7978,Ztx64-22658,Tylotrochamonopus,0,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7979,Ztx64-22658,Ascomorphaeucaudis,0,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7980,Ztx64-22658,Notholcalaurentiae,0,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7981,Ztx64-22658,Keratellaquadrata,0,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7982,Ztx64-22658,Trichocercarousseleti,0,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7983,Ztx64-22658,Trichocercaspp,0,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7984,Ztx64-22658,Trichocercamulticrinis,0,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7985,Ztx64-22658,Monostylaspp,0,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7986,Ztx64-22658,Keratellacrassa,0,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7987,Ztx64-22658,Notholcafoliacea,0,Saugeen River 82,8/6/2020,Aug,Offshore,Aug,NMB,120,18.7428,3.680137066,219
7988,Ztx64-22666,Pompholyxsulcata,0,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
7989,Ztx64-22666,Rotifera,0,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
7990,Ztx64-22666,Ploesomahudsoni,0,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
7991,Ztx64-22666,Keratellaquadrata,0,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
7992,Ztx64-22666,Keratellaearlinae,477,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
7993,Ztx64-22666,Stephanoceros,0,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
7994,Ztx64-22666,Ploesomalenticulare,0,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
7995,Ztx64-22666,Bdelloidea,0,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
7996,Ztx64-22666,Trichocercaporcellus,0,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
7997,Ztx64-22666,Keratellahiemalis,0,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
7998,Ztx64-22666,Copepodnauplii,18133,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
7999,Ztx64-22666,Keratellacrassa,2863,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
8000,Ztx64-22666,Kellicottialongispina,3340,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
8001,Ztx64-22666,Ptygura,0,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
8002,Ztx64-22666,Lecaneflexilis,0,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
8003,Ztx64-22666,DreissenidVeligers,96870,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
8004,Ztx64-22666,Keratellacochlearis,24814,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
8005,Ztx64-22666,Polyarthraspp,33403,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
8006,Ztx64-22666,Gastropusstylifer,5249,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
8007,Ztx64-22666,Notholcasquamula,0,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
8008,Ztx64-22666,Ploesomatruncatum,4772,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
8009,Ztx64-22666,Notholcaacuminata,0,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
8010,Ztx64-22666,Lecaneludwigi,0,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
8011,Ztx64-22666,Notholcafoliacea,0,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
8012,Ztx64-22666,Ascomorphaeucaudis,0,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
8013,Ztx64-22666,Ascomorphaovalis,477,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
8014,Ztx64-22666,Trichocercamulticrinis,477,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
8015,Ztx64-22666,Tylotrochamonopus,0,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
8016,Ztx64-22666,Trichotriaspp,0,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
8017,Ztx64-22666,Synchaetaspp,11930,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
8018,Ztx64-22666,Trichocercaspp,0,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
8019,Ztx64-22666,Monostylalunaris,0,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
8020,Ztx64-22666,Asplanchnapriodonta,477,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
8021,Ztx64-22666,Lepadellaspp,0,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
8022,Ztx64-22666,Conochilusunicornis,127887,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
8023,Ztx64-22666,Trichocercacylindrica,0,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
8024,Ztx64-22666,Monostylacopeis,0,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
8025,Ztx64-22666,Lecanespp,0,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
8026,Ztx64-22666,Trichocercarousseleti,0,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
8027,Ztx64-22666,Euchlanisspp,0,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
8028,Ztx64-22666,Monostylaspp,0,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
8029,Ztx64-22666,Collothecaspp,477,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
8030,Ztx64-22666,Cephalodellaspp,0,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
8031,Ztx64-22666,Notholcalaurentiae,0,Boot Island 18,8/14/2020,Aug,Midshore,Aug,NMB,60,9.3714,1.840068533,227
8032,Ztx64-22670,Asplanchnapriodonta,1105,Boot Island 46,8/14/2020,Aug,Midshore,Aug,NMB,110,17.1809,3.373458977,227
8033,Ztx64-22670,Lecanespp,0,Boot Island 46,8/14/2020,Aug,Midshore,Aug,NMB,110,17.1809,3.373458977,227
8034,Ztx64-22670,Ptygura,0,Boot Island 46,8/14/2020,Aug,Midshore,Aug,NMB,110,17.1809,3.373458977,227
8035,Ztx64-22670,Monostylacopeis,0,Boot Island 46,8/14/2020,Aug,Midshore,Aug,NMB,110,17.1809,3.373458977,227
8036,Ztx64-22670,Ploesomahudsoni,0,Boot Island 46,8/14/2020,Aug,Midshore,Aug,NMB,110,17.1809,3.373458977,227
8037,Ztx64-22670,Kellicottialongispina,35369,Boot Island 46,8/14/2020,Aug,Midshore,Aug,NMB,110,17.1809,3.373458977,227
8038,Ztx64-22670,Lecaneflexilis,0,Boot Island 46,8/14/2020,Aug,Midshore,Aug,NMB,110,17.1809,3.373458977,227
8039,Ztx64-22670,Lepadellaspp,0,Boot Island 46,8/14/2020,Aug,Midshore,Aug,NMB,110,17.1809,3.373458977,227
8040,Ztx64-22670,Trichocercacylindrica,0,Boot Island 46,8/14/2020,Aug,Midshore,Aug,NMB,110,17.1809,3.373458977,227
8041,Ztx64-22670,Monostylalunaris,0,Boot Island 46,8/14/2020,Aug,Midshore,Aug,NMB,110,17.1809,3.373458977,227
8042,Ztx64-22670,Keratellaquadrata,0,Boot Island 46,8/14/2020,Aug,Midshore,Aug,NMB,110,17.1809,3.373458977,227
8043,Ztx64-22670,Cephalodellaspp,0,Boot Island 46,8/14/2020,Aug,Midshore,Aug,NMB,110,17.1809,3.373458977,227
8044,Ztx64-22670,Trichocercamulticrinis,0,Boot Island 46,8/14/2020,Aug,Midshore,Aug,NMB,110,17.1809,3.373458977,227
8045,Ztx64-22670,Monostylaspp,0,Boot Island 46,8/14/2020,Aug,Midshore,Aug,NMB,110,17.1809,3.373458977,227
8046,Ztx64-22670,Trichocercarousseleti,0,Boot Island 46,8/14/2020,Aug,Midshore,Aug,NMB,110,17.1809,3.373458977,227
8047,Ztx64-22670,Rotifera,0,Boot Island 46,8/14/2020,Aug,Midshore,Aug,NMB,110,17.1809,3.373458977,227
8048,Ztx64-22670,Bdelloidea,0,Boot Island 46,8/14/2020,Aug,Midshore,Aug,NMB,110,17.1809,3.373458977,227
8049,Ztx64-22670,Euchlanisspp,0,Boot Island 46,8/14/2020,Aug,Midshore,Aug,NMB,110,17.1809,3.373458977,227
8050,Ztx64-22670,Keratellaearlinae,0,Boot Island 46,8/14/2020,Aug,Midshore,Aug,NMB,110,17.1809,3.373458977,227
8051,Ztx64-22670,Collothecaspp,4421,Boot Island 46,8/14/2020,Aug,Midshore,Aug,NMB,110,17.1809,3.373458977,227
8052,Ztx64-22670,Ploesomalenticulare,0,Boot Island 46,8/14/2020,Aug,Midshore,Aug,NMB,110,17.1809,3.373458977,227
8053,Ztx64-22670,Ascomorphaovalis,4421,Boot Island 46,8/14/2020,Aug,Midshore,Aug,NMB,110,17.1809,3.373458977,227
8054,Ztx64-22670,Stephanoceros,0,Boot Island 46,8/14/2020,Aug,Midshore,Aug,NMB,110,17.1809,3.373458977,227
8055,Ztx64-22670,Lecaneludwigi,0,Boot Island 46,8/14/2020,Aug,Midshore,Aug,NMB,110,17.1809,3.373458977,227
8056,Ztx64-22670,Copepodnauplii,64107,Boot Island 46,8/14/2020,Aug,Midshore,Aug,NMB,110,17.1809,3.373458977,227
8057,Ztx64-22670,Notholcafoliacea,0,Boot Island 46,8/14/2020,Aug,Midshore,Aug,NMB,110,17.1809,3.373458977,227
8058,Ztx64-22670,Keratellacrassa,1105,Boot Island 46,8/14/2020,Aug,Midshore,Aug,NMB,110,17.1809,3.373458977,227
8059,Ztx64-22670,Polyarthraspp,34264,Boot Island 46,8/14/2020,Aug,Midshore,Aug,NMB,110,17.1809,3.373458977,227
8060,Ztx64-22670,Tylotrochamonopus,0,Boot Island 46,8/14/2020,Aug,Midshore,Aug,NMB,110,17.1809,3.373458977,227
8061,Ztx64-22670,DreissenidVeligers,147003,Boot Island 46,8/14/2020,Aug,Midshore,Aug,NMB,110,17.1809,3.373458977,227
8062,Ztx64-22670,Keratellacochlearis,38685,Boot Island 46,8/14/2020,Aug,Midshore,Aug,NMB,110,17.1809,3.373458977,227
8063,Ztx64-22670,Pompholyxsulcata,0,Boot Island 46,8/14/2020,Aug,Midshore,Aug,NMB,110,17.1809,3.373458977,227
