"","OP_DATE","VESSEL","CRUISE","SERIAL","PORT","STATION_DEPTH","FLOW_START","FLOW_END","DISTANCE_PARM","TOD","STRAT_MIN","STRAT_MAX","SUB_SAMPLE","SAMPLE_VOLUME","ALIQUOT_VOLUME","TOTAL_COUNT","ITIS","REF_NAME","LIFE_STAGE","LIFE_STAGE_NAME"
"3064","19-Apr-17",88,1,12,388,46,607270,608047,0.01531,3,20,35,"L",35,2,1,85375,"Senecella  calanoides",1,"nauplius"
"3065","19-Apr-17",88,1,12,388,46,607270,608047,0.01531,3,20,35,"W",35,35,1,684624,"Bythotrephes longimanus or spiny water flea",13,"instar 1"
"3066","19-Apr-17",88,1,12,388,46,607270,608047,0.01531,3,20,35,"W",35,35,1,127917,"Chironomidae or chironomids",4,"larva"
"3067","22-Apr-17",88,1,57,384,18,948600,948836,0.01531,3,0,10,"S",75,2,96,85257,"Copepoda or copepods",1,"nauplius"
"3068","22-Apr-17",88,1,57,384,18,948600,948836,0.01531,3,0,10,"S",75,2,7,58348,"Keratella",8,"adult"
"3069","22-Apr-17",88,1,57,384,18,948600,948836,0.01531,3,0,10,"S",75,2,3,59270,"Polyarthra",8,"adult"
"3070","22-Apr-17",88,1,57,384,18,948600,948836,0.01531,3,0,10,"S",75,2,2,59175,"Gastropus",8,"adult"
"3071","22-Apr-17",88,1,57,384,18,948600,948836,0.01531,3,0,10,"S",75,2,2,58396,"Notholca",8,"adult"
"3072","22-Apr-17",88,1,57,384,18,948600,948836,0.01531,3,0,10,"S",75,2,157,59255,"Synchaeta",8,"adult"
"3073","19-Aug-17",40,1,125,320,18,19844,20252,0.02687,1,0,10,"S",600,1,247,59417,"Conochilus",8,"adult"
"3074","19-Aug-17",40,1,125,320,18,19844,20252,0.02687,1,0,10,"S",600,1,7,59434,"Collotheca",8,"adult"
"3075","19-Aug-17",40,1,125,320,18,19844,20252,0.02687,1,0,10,"S",600,1,8,58348,"Keratella",8,"adult"
"3076","19-Aug-17",40,1,125,320,18,19844,20252,0.02687,1,0,10,"S",600,1,3,59270,"Polyarthra",8,"adult"
"3077","19-Aug-17",40,1,125,320,18,19844,20252,0.02687,1,0,10,"S",600,1,19,59167,"Ascomorpha",8,"adult"
"3078","19-Aug-17",40,1,125,320,18,19844,20252,0.02687,1,0,10,"S",600,1,1,59175,"Gastropus",8,"adult"
"3079","19-Aug-17",40,1,125,320,18,19844,20252,0.02687,1,0,10,"S",600,1,3,59255,"Synchaeta",8,"adult"
"3080","19-Aug-17",40,1,125,320,18,19844,20252,0.02687,1,0,10,"S",600,1,1,59235,"Asplanchna",8,"adult"
"3081","19-Aug-17",40,1,125,320,18,19844,20252,0.02687,1,0,10,"S",600,1,6,58485,"Kellicottia",8,"adult"
"3082","19-Aug-17",40,1,125,320,18,19844,20252,0.02687,1,0,10,"S",600,1,11,59282,"Ploesoma",8,"adult"
"3083","19-Aug-17",40,1,125,320,18,19844,20252,0.02687,1,0,10,"S",600,1,2,59074,"Trichocerca",8,"adult"
"3084","19-Aug-17",40,1,125,320,18,19844,20252,0.02687,1,0,10,"S",600,1,17,81338,"Dreissena",6,"veliger"
"3085","19-Aug-17",40,1,125,320,18,19844,20252,0.02687,1,0,10,"L",75,1,12,85839,"Leptodiaptomus ashlandi",8,"adult"
"3086","21-Aug-17",40,1,160,326,73,24092,24776,0.02687,1,0,20,"L",40,1,16,88530,"Cyclopoida or cyclopoids",2,"copepodite"
"3087","21-Aug-17",40,1,160,326,73,24092,24776,0.02687,1,0,20,"L",40,1,35,85858,"Epischura lacustris",2,"copepodite"
"3088","21-Aug-17",40,1,160,326,73,24092,24776,0.02687,1,0,20,"L",40,1,4,85839,"Leptodiaptomus ashlandi",8,"adult"
"3089","21-Aug-17",40,1,160,326,73,24092,24776,0.02687,1,0,20,"L",40,1,44,85841,"Leptodiaptomus minutus",8,"adult"
"3090","21-Aug-17",40,1,160,326,73,24092,24776,0.02687,1,0,20,"L",40,1,2,85845,"Skistodiaptomus oregonensis",8,"adult"
"3091","21-Aug-17",40,1,160,326,73,24092,24776,0.02687,1,0,20,"L",40,1,1,88745,"Tropocyclops prasinus mexicanus",2,"copepodite"
"3092","21-Aug-17",40,1,160,326,73,24092,24776,0.02687,1,0,20,"L",40,1,10,88692,"Mesocyclops edax",2,"copepodite"
"3093","21-Aug-17",40,1,160,326,73,24092,24776,0.02687,1,0,20,"L",40,1,2,83936,"Bosmina",8,"adult"
"3094","21-Aug-17",40,1,160,326,73,24092,24776,0.02687,1,0,20,"L",40,1,2,85858,"Epischura lacustris",8,"adult"
"3095","21-Aug-17",40,1,160,326,73,24092,24776,0.02687,1,0,20,"L",40,1,3,83877,"Daphnia galeata mendotae",8,"adult"
"3096","21-Aug-17",40,1,160,326,73,24092,24776,0.02687,1,0,20,"L",40,1,1,88745,"Tropocyclops prasinus mexicanus",8,"adult"
"3097","21-Aug-17",40,1,160,326,73,24092,24776,0.02687,1,0,20,"W",40,40,1,684624,"Bythotrephes longimanus or spiny water flea",13,"instar 1"
"3098","21-Aug-17",40,1,160,326,73,24092,24776,0.02687,1,0,20,"W",40,40,3,684624,"Bythotrephes longimanus or spiny water flea",14,"instar 2"
"3099","21-Aug-17",40,1,160,326,73,24092,24776,0.02687,1,0,20,"W",40,40,2,684624,"Bythotrephes longimanus or spiny water flea",15,"instar 3"
"3100","13-Jun-17",36,2,273,360,30,242901,243450,0.01316,1,0,20,"L",150,2,3,88692,"Mesocyclops edax",8,"adult"
"3101","13-Jun-17",36,2,273,360,30,242901,243450,0.01316,1,0,20,"L",150,2,4,83936,"Bosmina",8,"adult"
"3102","13-Jun-17",36,2,273,360,30,242901,243450,0.01316,1,0,20,"L",150,2,4,85858,"Epischura lacustris",8,"adult"
"3103","13-Jun-17",36,2,273,360,30,242901,243450,0.01316,1,0,20,"L",150,2,21,88789,"Diacyclops thomasi",8,"adult"
"3104","13-Jun-17",36,2,273,360,30,242901,243450,0.01316,1,0,20,"L",150,2,2,85775,"Limnocalanus macrurus",2,"copepodite"
"3105","13-Jun-17",36,2,273,360,30,242901,243450,0.01316,1,0,20,"L",150,2,1,83877,"Daphnia galeata mendotae",8,"adult"
"3106","13-Jun-17",36,2,273,360,30,242901,243450,0.01316,1,0,20,"L",150,2,1,85775,"Limnocalanus macrurus",8,"adult"
"3107","13-Jun-17",36,2,273,360,30,242901,243450,0.01316,1,0,20,"W",150,150,1,684624,"Bythotrephes longimanus or spiny water flea",13,"instar 1"
"3108","8-Aug-17",40,1,6,388,18,3540,3989,0.02687,1,0,10,"S",400,1,54,85257,"Copepoda or copepods",1,"nauplius"
"3109","8-Aug-17",40,1,6,388,18,3540,3989,0.02687,1,0,10,"S",400,1,75,59417,"Conochilus",8,"adult"
"3110","8-Aug-17",40,1,6,388,18,3540,3989,0.02687,1,0,10,"S",400,1,21,58348,"Keratella",8,"adult"
"3111","8-Aug-17",40,1,6,388,18,3540,3989,0.02687,1,0,10,"S",400,1,119,59270,"Polyarthra",8,"adult"
"3112","13-Aug-17",40,1,65,360,82,10543,11077,0.02687,1,0,20,"L",150,2,1,85775,"Limnocalanus macrurus",8,"adult"
"3113","13-Aug-17",40,1,65,360,82,10543,11077,0.02687,1,0,20,"L",150,2,6,88789,"Diacyclops thomasi",8,"adult"
"3114","13-Aug-17",40,1,65,360,82,10543,11077,0.02687,1,0,20,"L",150,2,30,85841,"Leptodiaptomus minutus",8,"adult"
"3115","13-Aug-17",40,1,65,360,82,10543,11077,0.02687,1,0,20,"L",150,2,14,88692,"Mesocyclops edax",2,"copepodite"
"3116","13-Aug-17",40,1,65,360,82,10543,11077,0.02687,1,0,20,"L",150,2,8,88692,"Mesocyclops edax",8,"adult"
"3117","13-Aug-17",40,1,65,360,82,10543,11077,0.02687,1,0,20,"L",150,2,2,85858,"Epischura lacustris",2,"copepodite"
"3118","13-Aug-17",40,1,65,360,82,10543,11077,0.02687,1,0,20,"L",150,2,2,83957,"Holopedium gibberum",8,"adult"
"3119","13-Aug-17",40,1,65,360,82,10543,11077,0.02687,1,0,20,"W",150,150,9,684624,"Bythotrephes longimanus or spiny water flea",13,"instar 1"
"3120","13-Aug-17",40,1,65,360,82,10543,11077,0.02687,1,0,20,"W",150,150,12,684624,"Bythotrephes longimanus or spiny water flea",14,"instar 2"
"3121","13-Aug-17",40,1,65,360,82,10543,11077,0.02687,1,0,20,"W",150,150,3,684624,"Bythotrephes longimanus or spiny water flea",15,"instar 3"
"3122","10-Aug-17",40,1,30,384,18,5412,5841,0.02687,1,0,10,"S",900,1,212,59417,"Conochilus",8,"adult"
"3123","10-Aug-17",40,1,30,384,18,5412,5841,0.02687,1,0,10,"S",900,1,5,59434,"Collotheca",8,"adult"
"3124","10-Aug-17",40,1,30,384,18,5412,5841,0.02687,1,0,10,"S",900,1,4,58348,"Keratella",8,"adult"
"3125","10-Aug-17",40,1,30,384,18,5412,5841,0.02687,1,0,10,"S",900,1,34,59270,"Polyarthra",8,"adult"
"3126","10-Aug-17",40,1,30,384,18,5412,5841,0.02687,1,0,10,"S",900,1,12,59175,"Gastropus",8,"adult"
"3127","10-Aug-17",40,1,30,384,18,5412,5841,0.02687,1,0,10,"S",900,1,6,59255,"Synchaeta",8,"adult"
"3128","10-Aug-17",40,1,30,384,18,5412,5841,0.02687,1,0,10,"S",900,1,2,59235,"Asplanchna",8,"adult"
"3129","10-Aug-17",40,1,30,384,18,5412,5841,0.02687,1,0,10,"S",900,1,2,58485,"Kellicottia",8,"adult"
"3130","10-Aug-17",40,1,30,384,18,5412,5841,0.02687,1,0,10,"S",900,1,20,59282,"Ploesoma",8,"adult"
"3131","10-Aug-17",40,1,30,384,18,5412,5841,0.02687,1,0,10,"S",900,1,5,59074,"Trichocerca",8,"adult"
"3132","10-Aug-17",40,1,30,384,18,5412,5841,0.02687,1,0,10,"S",900,1,47,81338,"Dreissena",6,"veliger"
"3133","10-Aug-17",40,1,30,384,18,5412,5841,0.02687,1,0,10,"L",200,3,128,83957,"Holopedium gibberum",8,"adult"
"3134","22-Apr-17",88,1,57,384,18,948600,948836,0.01531,3,0,10,"S",75,2,19,58485,"Kellicottia",8,"adult"
"3135","22-Apr-17",88,1,57,384,18,948600,948836,0.01531,3,0,10,"S",75,2,1,59235,"Asplanchna",8,"adult"
"3136","22-Apr-17",88,1,57,384,18,948600,948836,0.01531,3,0,10,"L",35,4,22,88530,"Cyclopoida or cyclopoids",2,"copepodite"
"3137","22-Apr-17",88,1,57,384,18,948600,948836,0.01531,3,0,10,"L",35,4,95,85841,"Leptodiaptomus minutus",8,"adult"
"3138","22-Apr-17",88,1,57,384,18,948600,948836,0.01531,3,0,10,"L",35,4,46,85839,"Leptodiaptomus ashlandi",8,"adult"
"3139","22-Apr-17",88,1,57,384,18,948600,948836,0.01531,3,0,10,"L",35,4,19,85258,"Calanoida or calanoids",2,"copepodite"
"3140","22-Apr-17",88,1,57,384,18,948600,948836,0.01531,3,0,10,"L",35,4,15,88789,"Diacyclops thomasi",8,"adult"
"3141","22-Apr-17",88,1,57,384,18,948600,948836,0.01531,3,0,10,"L",35,4,5,666962,"Leptodiaptomus sicilis",8,"adult"
"3142","22-Apr-17",88,1,57,384,18,948600,948836,0.01531,3,0,10,"L",35,4,6,85845,"Skistodiaptomus oregonensis",8,"adult"
"3143","22-Apr-17",88,1,57,384,18,948600,948836,0.01531,3,0,10,"L",35,4,5,88745,"Tropocyclops prasinus mexicanus",8,"adult"
"3144","22-Apr-17",88,1,57,384,18,948600,948836,0.01531,3,0,10,"L",35,4,4,85775,"Limnocalanus macrurus",2,"copepodite"
"3145","8-Aug-17",40,1,6,388,18,3540,3989,0.02687,1,0,10,"S",400,1,8,59434,"Collotheca",8,"adult"
"3146","13-Aug-17",40,1,64,360,82,9680,10504,0.02687,1,20,40,"S",75,2,115,85257,"Copepoda or copepods",1,"nauplius"
"3147","19-Aug-17",40,1,125,320,18,19844,20252,0.02687,1,0,10,"L",75,1,86,83936,"Bosmina",8,"adult"
"3148","19-Aug-17",40,1,125,320,18,19844,20252,0.02687,1,0,10,"L",75,1,12,85858,"Epischura lacustris",2,"copepodite"
"3149","19-Aug-17",40,1,125,320,18,19844,20252,0.02687,1,0,10,"L",75,1,80,85258,"Calanoida or calanoids",2,"copepodite"
"3150","19-Aug-17",40,1,125,320,18,19844,20252,0.02687,1,0,10,"L",75,1,15,88692,"Mesocyclops edax",2,"copepodite"
"3151","19-Aug-17",40,1,125,320,18,19844,20252,0.02687,1,0,10,"L",75,1,5,88530,"Cyclopoida or cyclopoids",2,"copepodite"
"3152","19-Aug-17",40,1,125,320,18,19844,20252,0.02687,1,0,10,"L",75,1,6,85858,"Epischura lacustris",8,"adult"
"3153","19-Aug-17",40,1,125,320,18,19844,20252,0.02687,1,0,10,"L",75,1,2,88745,"Tropocyclops prasinus mexicanus",8,"adult"
"3154","19-Aug-17",40,1,125,320,18,19844,20252,0.02687,1,0,10,"L",75,1,15,85841,"Leptodiaptomus minutus",8,"adult"
"3155","19-Aug-17",40,1,125,320,18,19844,20252,0.02687,1,0,10,"L",75,1,11,88745,"Tropocyclops prasinus mexicanus",2,"copepodite"
"3156","19-Aug-17",40,1,125,320,18,19844,20252,0.02687,1,0,10,"L",75,1,1,83877,"Daphnia galeata mendotae",8,"adult"
"3157","19-Aug-17",40,1,125,320,18,19844,20252,0.02687,1,0,10,"L",75,1,1,83957,"Holopedium gibberum",8,"adult"
"3158","19-Aug-17",40,1,125,320,18,19844,20252,0.02687,1,0,10,"L",75,1,1,88692,"Mesocyclops edax",8,"adult"
"3159","19-Aug-17",40,1,125,320,18,19844,20252,0.02687,1,0,10,"W",75,75,3,684624,"Bythotrephes longimanus or spiny water flea",13,"instar 1"
"3160","19-Aug-17",40,1,125,320,18,19844,20252,0.02687,1,0,10,"W",75,75,7,684624,"Bythotrephes longimanus or spiny water flea",14,"instar 2"
"3161","19-Aug-17",40,1,125,320,18,19844,20252,0.02687,1,0,10,"W",75,75,4,684624,"Bythotrephes longimanus or spiny water flea",15,"instar 3"
"3162","8-Aug-17",40,1,6,388,18,3540,3989,0.02687,1,0,10,"S",400,1,1,58784,"Encentrum",8,"adult"
"3163","8-Aug-17",40,1,6,388,18,3540,3989,0.02687,1,0,10,"S",400,1,2,59175,"Gastropus",8,"adult"
"3164","8-Aug-17",40,1,6,388,18,3540,3989,0.02687,1,0,10,"S",400,1,16,59255,"Synchaeta",8,"adult"
"3165","8-Aug-17",40,1,6,388,18,3540,3989,0.02687,1,0,10,"S",400,1,4,58485,"Kellicottia",8,"adult"
"3166","8-Aug-17",40,1,6,388,18,3540,3989,0.02687,1,0,10,"S",400,1,12,59282,"Ploesoma",8,"adult"
"3167","8-Aug-17",40,1,6,388,18,3540,3989,0.02687,1,0,10,"S",400,1,4,59074,"Trichocerca",8,"adult"
"3168","8-Aug-17",40,1,6,388,18,3540,3989,0.02687,1,0,10,"S",400,1,33,81338,"Dreissena",6,"veliger"
"3169","8-Aug-17",40,1,6,388,18,3540,3989,0.02687,1,0,10,"L",110,1,76,88530,"Cyclopoida or cyclopoids",2,"copepodite"
"3170","8-Aug-17",40,1,6,388,18,3540,3989,0.02687,1,0,10,"L",110,1,18,83936,"Bosmina",8,"adult"
"3171","8-Aug-17",40,1,6,388,18,3540,3989,0.02687,1,0,10,"L",110,1,7,88789,"Diacyclops thomasi",8,"adult"
"3172","10-Aug-17",40,1,30,384,18,5412,5841,0.02687,1,0,10,"L",200,3,91,85258,"Calanoida or calanoids",2,"copepodite"
"3173","10-Aug-17",40,1,30,384,18,5412,5841,0.02687,1,0,10,"L",200,3,17,88530,"Cyclopoida or cyclopoids",2,"copepodite"
"3174","13-Aug-17",40,1,64,360,82,9680,10504,0.02687,1,20,40,"S",75,2,6,59434,"Collotheca",8,"adult"
"3175","13-Aug-17",40,1,64,360,82,9680,10504,0.02687,1,20,40,"S",75,2,1,58348,"Keratella",8,"adult"
"3176","13-Aug-17",40,1,64,360,82,9680,10504,0.02687,1,20,40,"S",75,2,8,59270,"Polyarthra",8,"adult"
"3177","13-Aug-17",40,1,64,360,82,9680,10504,0.02687,1,20,40,"S",75,2,2,59167,"Ascomorpha",8,"adult"
"3178","13-Aug-17",40,1,64,360,82,9680,10504,0.02687,1,20,40,"S",75,2,17,59175,"Gastropus",8,"adult"
"3179","13-Aug-17",40,1,64,360,82,9680,10504,0.02687,1,20,40,"S",75,2,130,59255,"Synchaeta",8,"adult"
"3180","13-Aug-17",40,1,64,360,82,9680,10504,0.02687,1,20,40,"S",75,2,2,58485,"Kellicottia",8,"adult"
"3181","13-Aug-17",40,1,64,360,82,9680,10504,0.02687,1,20,40,"S",75,2,3,59282,"Ploesoma",8,"adult"
"3182","13-Aug-17",40,1,64,360,82,9680,10504,0.02687,1,20,40,"S",75,2,38,81338,"Dreissena",6,"veliger"
"3183","13-Aug-17",40,1,64,360,82,9680,10504,0.02687,1,20,40,"S",75,2,3,202422,"Plantae or plant",18,"pollen"
"3184","13-Aug-17",40,1,64,360,82,9680,10504,0.02687,1,20,40,"L",50,4,103,85258,"Calanoida or calanoids",2,"copepodite"
"3185","13-Aug-17",40,1,64,360,82,9680,10504,0.02687,1,20,40,"L",50,4,11,88530,"Cyclopoida or cyclopoids",2,"copepodite"
"3186","13-Aug-17",40,1,64,360,82,9680,10504,0.02687,1,20,40,"L",50,4,9,83936,"Bosmina",8,"adult"
"3187","25-Aug-17",40,1,195,305,82,30376,30946,0.02687,1,0,20,"L",100,3,101,85258,"Calanoida or calanoids",2,"copepodite"
"3188","25-Aug-17",40,1,195,305,82,30376,30946,0.02687,1,0,20,"L",100,3,14,88530,"Cyclopoida or cyclopoids",2,"copepodite"
"3189","25-Aug-17",40,1,195,305,82,30376,30946,0.02687,1,0,20,"L",100,3,3,85858,"Epischura lacustris",8,"adult"
"3190","25-Aug-17",40,1,195,305,82,30376,30946,0.02687,1,0,20,"L",100,3,5,88692,"Mesocyclops edax",2,"copepodite"
"3191","25-Aug-17",40,1,195,305,82,30376,30946,0.02687,1,0,20,"L",100,3,8,88745,"Tropocyclops prasinus mexicanus",2,"copepodite"
"3192","25-Aug-17",40,1,195,305,82,30376,30946,0.02687,1,0,20,"L",100,3,1,83877,"Daphnia galeata mendotae",8,"adult"
"3193","25-Aug-17",40,1,195,305,82,30376,30946,0.02687,1,0,20,"L",100,3,1,88692,"Mesocyclops edax",8,"adult"
"3194","25-Aug-17",40,1,195,305,82,30376,30946,0.02687,1,0,20,"L",100,3,3,83957,"Holopedium gibberum",8,"adult"
"3195","25-Aug-17",40,1,195,305,82,30376,30946,0.02687,1,0,20,"L",100,3,2,88745,"Tropocyclops prasinus mexicanus",8,"adult"
"3196","25-Aug-17",40,1,195,305,82,30376,30946,0.02687,1,0,20,"W",100,100,4,684624,"Bythotrephes longimanus or spiny water flea",13,"instar 1"
"3197","25-Aug-17",40,1,195,305,82,30376,30946,0.02687,1,0,20,"W",100,100,9,684624,"Bythotrephes longimanus or spiny water flea",14,"instar 2"
"3198","25-Aug-17",40,1,195,305,82,30376,30946,0.02687,1,0,20,"W",100,100,2,83972,"Leptodora kindtii",9,"unknown"
"3199","26-Aug-17",40,1,211,305,46,31334,31886,0.02687,1,20,35,"S",250,2,127,85257,"Copepoda or copepods",1,"nauplius"
"3200","26-Aug-17",40,1,211,305,46,31334,31886,0.02687,1,20,35,"S",250,2,176,59417,"Conochilus",8,"adult"
"3201","26-Aug-17",40,1,211,305,46,31334,31886,0.02687,1,20,35,"S",250,2,10,59434,"Collotheca",8,"adult"
"3202","24-Aug-17",40,1,168,330,18,24715,25207,0.02687,1,0,10,"S",250,2,4,59235,"Asplanchna",8,"adult"
"3203","24-Aug-17",40,1,168,330,18,24715,25207,0.02687,1,0,10,"S",250,2,1,58485,"Kellicottia",8,"adult"
"3204","24-Aug-17",40,1,168,330,18,24715,25207,0.02687,1,0,10,"S",250,2,13,59282,"Ploesoma",8,"adult"
"3205","24-Aug-17",40,1,168,330,18,24715,25207,0.02687,1,0,10,"S",250,2,38,81338,"Dreissena",6,"veliger"
"3206","24-Aug-17",40,1,168,330,18,24715,25207,0.02687,1,0,10,"S",250,2,10,202422,"Plantae or plant",18,"pollen"
"3207","24-Aug-17",40,1,168,330,18,24715,25207,0.02687,1,0,10,"L",40,3,192,85258,"Calanoida or calanoids",2,"copepodite"
"3208","24-Aug-17",40,1,168,330,18,24715,25207,0.02687,1,0,10,"L",40,3,42,85858,"Epischura lacustris",2,"copepodite"
"3209","24-Aug-17",40,1,168,330,18,24715,25207,0.02687,1,0,10,"L",40,3,14,88692,"Mesocyclops edax",2,"copepodite"
"3210","24-Aug-17",40,1,168,330,18,24715,25207,0.02687,1,0,10,"L",40,3,32,83936,"Bosmina",8,"adult"
"3211","24-Aug-17",40,1,168,330,18,24715,25207,0.02687,1,0,10,"L",40,3,5,85841,"Leptodiaptomus minutus",8,"adult"
"3212","24-Aug-17",40,1,168,330,18,24715,25207,0.02687,1,0,10,"L",40,3,1,83974,"Alona",8,"adult"
"3213","24-Aug-17",40,1,168,330,18,24715,25207,0.02687,1,0,10,"L",40,3,1,88692,"Mesocyclops edax",8,"adult"
"3214","24-Aug-17",40,1,168,330,18,24715,25207,0.02687,1,0,10,"L",40,3,7,86110,"Harpacticoida or harpacticoids",8,"adult"
"3215","26-Aug-17",40,1,211,305,46,31334,31886,0.02687,1,20,35,"S",250,2,3,58348,"Keratella",8,"adult"
"3216","26-Aug-17",40,1,211,305,46,31334,31886,0.02687,1,20,35,"S",250,2,10,59270,"Polyarthra",8,"adult"
"3217","26-Aug-17",40,1,211,305,46,31334,31886,0.02687,1,20,35,"S",250,2,4,59167,"Ascomorpha",8,"adult"
"3218","26-Aug-17",40,1,211,305,46,31334,31886,0.02687,1,20,35,"S",250,2,2,59175,"Gastropus",8,"adult"
"3219","26-Aug-17",40,1,211,305,46,31334,31886,0.02687,1,20,35,"S",250,2,2,58485,"Kellicottia",8,"adult"
"3220","26-Aug-17",40,1,211,305,46,31334,31886,0.02687,1,20,35,"S",250,2,1,59282,"Ploesoma",8,"adult"
"3221","26-Aug-17",40,1,211,305,46,31334,31886,0.02687,1,20,35,"S",250,2,1,59074,"Trichocerca",8,"adult"
"3222","26-Aug-17",40,1,211,305,46,31334,31886,0.02687,1,20,35,"S",250,2,73,81338,"Dreissena",6,"veliger"
"3223","26-Aug-17",40,1,211,305,46,31334,31886,0.02687,1,20,35,"S",250,2,2,202422,"Plantae or plant",18,"pollen"
"3224","26-Aug-17",40,1,211,305,46,31334,31886,0.02687,1,20,35,"L",50,1,21,88530,"Cyclopoida or cyclopoids",2,"copepodite"
"3225","26-Aug-17",40,1,211,305,46,31334,31886,0.02687,1,20,35,"L",50,1,280,85258,"Calanoida or calanoids",2,"copepodite"
"3226","26-Aug-17",40,1,211,305,46,31334,31886,0.02687,1,20,35,"L",50,1,9,85858,"Epischura lacustris",2,"copepodite"
"3227","26-Aug-17",40,1,211,305,46,31334,31886,0.02687,1,20,35,"L",50,1,11,85839,"Leptodiaptomus ashlandi",8,"adult"
"3228","26-Aug-17",40,1,211,305,46,31334,31886,0.02687,1,20,35,"L",50,1,15,85841,"Leptodiaptomus minutus",8,"adult"
"3229","26-Aug-17",40,1,211,305,46,31334,31886,0.02687,1,20,35,"L",50,1,22,83936,"Bosmina",8,"adult"
"3230","19-Aug-17",40,1,125,320,18,19844,20252,0.02687,1,0,10,"W",75,75,15,83972,"Leptodora kindtii",9,"unknown"
"3231","15-Aug-17",40,1,108,356,18,17625,17985,0.02687,1,0,10,"S",250,1,47,85257,"Copepoda or copepods",1,"nauplius"
"3232","15-Aug-17",40,1,108,356,18,17625,17985,0.02687,1,0,10,"S",250,1,548,59417,"Conochilus",8,"adult"
"3233","15-Aug-17",40,1,108,356,18,17625,17985,0.02687,1,0,10,"S",250,1,17,59434,"Collotheca",8,"adult"
"3234","15-Aug-17",40,1,108,356,18,17625,17985,0.02687,1,0,10,"S",250,1,1,58348,"Keratella",8,"adult"
"3235","15-Aug-17",40,1,108,356,18,17625,17985,0.02687,1,0,10,"S",250,1,3,59270,"Polyarthra",8,"adult"
"3236","15-Aug-17",40,1,108,356,18,17625,17985,0.02687,1,0,10,"S",250,1,59,59167,"Ascomorpha",8,"adult"
"3237","15-Aug-17",40,1,108,356,18,17625,17985,0.02687,1,0,10,"S",250,1,41,59175,"Gastropus",8,"adult"
"3238","24-Aug-17",40,1,168,330,18,24715,25207,0.02687,1,0,10,"L",40,3,2,88745,"Tropocyclops prasinus mexicanus",8,"adult"
"3239","24-Aug-17",40,1,168,330,18,24715,25207,0.02687,1,0,10,"L",40,3,2,88745,"Tropocyclops prasinus mexicanus",2,"copepodite"
"3240","24-Aug-17",40,1,168,330,18,24715,25207,0.02687,1,0,10,"L",40,3,1,88530,"Cyclopoida or cyclopoids",2,"copepodite"
"3241","24-Aug-17",40,1,168,330,18,24715,25207,0.02687,1,0,10,"W",40,40,1,127917,"Chironomidae or chironomids",8,"adult"
"3242","24-Aug-17",40,1,168,330,18,24715,25207,0.02687,1,0,10,"W",40,40,11,83972,"Leptodora kindtii",9,"unknown"
"3243","25-Aug-17",40,1,194,305,82,29698,30376,0.02687,1,20,40,"S",450,1,16,81338,"Dreissena",6,"veliger"
"3244","24-Aug-17",40,1,177,330,46,26750,27553,0.02687,1,0,20,"S",250,1,54,81338,"Dreissena",6,"veliger"
"3245","10-Aug-17",40,1,30,384,18,5412,5841,0.02687,1,0,10,"L",200,3,12,85858,"Epischura lacustris",2,"copepodite"
"3246","10-Aug-17",40,1,30,384,18,5412,5841,0.02687,1,0,10,"L",200,3,6,85841,"Leptodiaptomus minutus",8,"adult"
"3247","10-Aug-17",40,1,30,384,18,5412,5841,0.02687,1,0,10,"L",200,3,1,85845,"Skistodiaptomus oregonensis",8,"adult"
"3248","10-Aug-17",40,1,30,384,18,5412,5841,0.02687,1,0,10,"L",200,3,1,88692,"Mesocyclops edax",2,"copepodite"
"3249","10-Aug-17",40,1,30,384,18,5412,5841,0.02687,1,0,10,"L",200,3,1,88745,"Tropocyclops prasinus mexicanus",8,"adult"
"3250","10-Aug-17",40,1,30,384,18,5412,5841,0.02687,1,0,10,"W",200,200,6,684624,"Bythotrephes longimanus or spiny water flea",13,"instar 1"
"3251","10-Aug-17",40,1,30,384,18,5412,5841,0.02687,1,0,10,"W",200,200,12,684624,"Bythotrephes longimanus or spiny water flea",14,"instar 2"
"3252","10-Aug-17",40,1,30,384,18,5412,5841,0.02687,1,0,10,"W",200,200,5,684624,"Bythotrephes longimanus or spiny water flea",15,"instar 3"
"3253","10-Aug-17",40,1,30,384,18,5412,5841,0.02687,1,0,10,"W",200,200,5,83972,"Leptodora kindtii",9,"unknown"
"3254","14-Aug-17",40,1,99,356,46,16367,17135,0.02687,1,20,35,"S",300,1,48,85257,"Copepoda or copepods",1,"nauplius"
"3255","14-Aug-17",40,1,99,356,46,16367,17135,0.02687,1,20,35,"S",300,1,447,59417,"Conochilus",8,"adult"
"3256","14-Aug-17",40,1,99,356,46,16367,17135,0.02687,1,20,35,"S",300,1,32,59434,"Collotheca",8,"adult"
"3257","14-Aug-17",40,1,99,356,46,16367,17135,0.02687,1,20,35,"S",300,1,13,59270,"Polyarthra",8,"adult"
"3258","14-Aug-17",40,1,99,356,46,16367,17135,0.02687,1,20,35,"S",300,1,21,59175,"Gastropus",8,"adult"
"3259","14-Aug-17",40,1,99,356,46,16367,17135,0.02687,1,20,35,"S",300,1,7,59255,"Synchaeta",8,"adult"
"3260","14-Aug-17",40,1,99,356,46,16367,17135,0.02687,1,20,35,"S",300,1,2,58485,"Kellicottia",8,"adult"
"3261","14-Aug-17",40,1,99,356,46,16367,17135,0.02687,1,20,35,"S",300,1,2,59282,"Ploesoma",8,"adult"
